2025-06-02 14:33:40 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:33:47 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:33:47 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:33:47 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 58
2025-06-02 14:33:47 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: 7777917953
2025-06-02 14:33:47 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 59
2025-06-02 14:33:47 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: DOSTAWA
2025-06-02 14:35:32 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:35:32 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:35:32 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:35:32 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 58
2025-06-02 14:35:32 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: 7777917953
2025-06-02 14:35:32 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 59
2025-06-02 14:35:33 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: DOSTAWA
2025-06-02 14:36:07 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:36:07 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:36:07 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:36:07 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 58
2025-06-02 14:36:07 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: 7777917953
2025-06-02 14:36:07 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 59
2025-06-02 14:36:07 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: DOSTAWA
2025-06-02 14:39:34 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:39:34 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:39:35 Line: 11, : Request start: 127.0.0.1
2025-06-02 14:39:35 Line: 90, APISubiektGT\SubiektGT\SubiektObj->get: Pobrano dane obiektu id: 58
2025-06-02 14:39:35 Line: 73, APISubiektGT\SubiektGT\Order->addPosition: Dodaje pozycje o kodzie: 7777917953
